stock,change,month,year,status
cpin,2.42,2,2014,positive
cpin,22.52,1,2014,positive
cpin,-0.74,12,2013,negative
cpin,-12.82,11,2013,negative
cpin,14.71,10,2013,positive
cpin,0.74,9,2013,positive
cpin,-21.51,8,2013,negative
cpin,-16.50,7,2013,negative
cpin,4.04,6,2013,positive
cpin,-1.98,5,2013,negative
cpin,0.00,4,2013,positive
cpin,14.77,3,2013,positive
cpin,13.55,2,2013,positive
cpin,6.16,1,2013,positive
emtk,-9.09,10,2015,negative
emtk,4.76,9,2015,positive
emtk,-9.48,8,2015,negative
emtk,4.50,7,2015,positive
emtk,-2.89,6,2015,negative
emtk,-1.47,5,2015,negative
emtk,-1.69,4,2015,negative
emtk,7.27,3,2015,positive
emtk,15.79,2,2015,positive
emtk,21.79,1,2015,positive
emtk,30.00,12,2014,positive
emtk,0.00,11,2014,positive
emtk,-4.76,10,2014,negative
emtk,-8.70,9,2014,negative
emtk,15.00,8,2014,positive
emtk,0.00,7,2014,positive
emtk,5.26,6,2014,positive
emtk,-16.18,5,2014,negative
emtk,18.26,4,2014,positive
emtk,0.00,3,2014,positive
emtk,3.60,2,2014,positive
emtk,0.00,1,2014,positive
emtk,0.91,12,2013,positive
emtk,0.92,11,2013,positive
emtk,0.93,10,2013,positive
emtk,0.00,9,2013,positive
emtk,-10.00,8,2013,negative
emtk,-8.40,7,2013,negative
emtk,2.34,6,2013,positive
emtk,4.07,5,2013,positive
emtk,1.65,4,2013,positive
emtk,8.04,3,2013,positive
emtk,37.25,2,2013,positive
emtk,4.62,1,2013,positive
brpt,3.70,5,2015,positive
brpt,-3.57,4,2015,negative
brpt,-6.67,3,2015,negative
brpt,-3.23,2,2015,negative
brpt,3.33,1,2015,positive
brpt,-3.23,12,2014,negative
brpt,14.81,11,2014,positive
brpt,0.00,10,2014,positive
brpt,-3.57,9,2014,negative
brpt,-3.45,8,2014,negative
brpt,-3.33,7,2014,negative
brpt,0.00,6,2014,positive
brpt,-6.25,5,2014,negative
brpt,-5.88,4,2014,negative
brpt,-5.56,3,2014,negative
brpt,-2.70,2,2014,negative
brpt,-9.76,1,2014,negative
brpt,-6.82,12,2013,negative
brpt,-8.33,11,2013,negative
brpt,-9.43,10,2013,negative
brpt,23.26,9,2013,positive
brpt,0.00,8,2013,positive
brpt,10.26,7,2013,positive
brpt,0.00,6,2013,positive
brpt,-4.88,5,2013,negative
brpt,-6.82,4,2013,negative
brpt,10.00,3,2013,positive
brpt,0.00,2,2013,positive
brpt,-4.76,1,2013,negative
bbni,0.59,9,2022,positive
bbni,8.60,8,2022,positive
bbni,0.00,7,2022,positive
bbni,-14.44,6,2022,negative
bbni,-0.54,5,2022,negative
bbni,11.82,4,2022,positive
bbni,3.12,3,2022,positive
bbni,9.22,2,2022,positive
bbni,8.52,1,2022,positive
bbni,-0.74,12,2021,negative
bbni,-2.86,11,2021,negative
bbni,30.23,10,2021,positive
bbni,-0.46,9,2021,negative
bbni,12.97,8,2021,positive
bbni,3.24,7,2021,positive
bbni,-14.26,6,2021,negative
bbni,-5.26,5,2021,negative
bbni,-0.44,4,2021,negative
bbni,-3.78,3,2021,negative
bbni,7.21,2,2021,positive
bbni,-10.12,1,2021,negative
bbni,2.92,12,2020,positive
bbni,26.58,11,2020,positive
bbni,6.76,10,2020,positive
bbni,-12.94,9,2020,negative
bbni,10.87,8,2020,positive
bbni,0.44,7,2020,positive
bbni,19.58,6,2020,positive
bbni,-6.59,5,2020,negative
bbni,7.33,4,2020,positive
bbni,-45.62,3,2020,negative
bbni,-2.43,2,2020,negative
bbni,-8.28,1,2020,negative
bbni,4.67,12,2019,positive
bbni,-2.28,11,2019,negative
bbni,4.42,10,2019,positive
bbni,-4.55,9,2019,negative
bbni,-9.14,8,2019,negative
bbni,-7.88,7,2019,negative
bbni,9.52,6,2019,positive
bbni,-12.50,5,2019,negative
bbni,2.13,4,2019,positive
bbni,6.82,3,2019,positive
bbni,-3.03,2,2019,negative
bbni,3.12,1,2019,positive
bbni,3.53,12,2018,positive
bbni,16.04,11,2018,positive
bbni,-1.01,10,2018,negative
bbni,-5.13,9,2018,negative
bbni,5.41,8,2018,positive
bbni,4.96,7,2018,positive
bbni,-16.81,6,2018,negative
bbni,5.28,5,2018,positive
bbni,-7.20,4,2018,negative
bbni,-10.80,3,2018,negative
bbni,3.46,2,2018,positive
bbni,-5.05,1,2018,negative
bbni,22.22,12,2017,positive
bbni,6.58,11,2017,positive
bbni,2.70,10,2017,positive
bbni,0.68,9,2017,positive
bbni,-1.34,8,2017,negative
bbni,12.88,7,2017,positive
bbni,0.76,6,2017,positive
bbni,2.75,5,2017,positive
bbni,-1.54,4,2017,negative
bbni,3.60,3,2017,positive
bbni,9.65,2,2017,positive
bbni,3.17,1,2017,positive
bbni,6.76,12,2016,positive
bbni,-7.17,11,2016,negative
bbni,0.45,10,2016,positive
bbni,-5.53,9,2016,negative
bbni,9.81,8,2016,positive
bbni,2.88,7,2016,positive
bbni,8.33,6,2016,positive
bbni,4.69,5,2016,positive
bbni,-11.83,4,2016,negative
bbni,2.46,3,2016,positive
bbni,3.36,2,2016,positive
bbni,-1.60,1,2016,negative
bbni,4.61,12,2015,positive
bbni,0.32,11,2015,positive
bbni,14.99,10,2015,positive
bbni,-16.46,9,2015,negative
bbni,3.99,8,2015,positive
bbni,-10.19,7,2015,negative
bmri,-12.90,9,2015,negative
bmri,-4.47,8,2015,negative
bmri,-5.21,7,2015,negative
bmri,-6.74,6,2015,negative
bmri,0.24,5,2015,positive
bmri,-13.83,4,2015,negative
bmri,3.97,3,2015,positive
bmri,9.09,2,2015,positive
bmri,2.08,1,2015,positive
bmri,2.38,12,2014,positive
bmri,1.70,11,2014,positive
bmri,2.72,10,2014,positive
bmri,-2.89,9,2014,negative
bmri,1.23,8,2014,positive
bmri,5.39,7,2014,positive
bmri,-4.42,6,2014,negative
bmri,3.56,5,2014,positive
bmri,3.98,4,2014,positive
bmri,3.85,3,2014,positive
bmri,4.60,2,2014,positive
bmri,10.83,1,2014,positive
bmri,2.61,12,2013,positive
bmri,-11.05,11,2013,negative
bmri,8.18,10,2013,positive
bmri,11.97,9,2013,positive
bmri,-20.22,8,2013,negative
bmri,-1.11,7,2013,negative
bmri,-7.22,6,2013,negative
bmri,-7.62,5,2013,negative
bmri,5.00,4,2013,positive
bmri,-0.50,3,2013,negative
bmri,11.05,2,2013,positive
bmri,11.73,1,2013,positive
bbri,21.68,10,2015,positive
bbri,-18.57,9,2015,negative
bbri,6.25,8,2015,positive
bbri,-3.37,7,2015,negative
bbri,-12.14,6,2015,negative
bbri,1.32,5,2015,positive
bbri,-12.43,4,2015,negative
bbri,3.11,3,2015,positive
bbri,10.27,2,2015,positive
bbri,0.22,1,2015,positive
bbri,1.07,12,2014,positive
bbri,4.07,11,2014,positive
bbri,6.24,10,2014,positive
bbri,-5.66,9,2014,negative
bbri,-1.33,8,2014,negative
bbri,8.44,7,2014,positive
bbri,1.26,6,2014,positive
bbri,3.00,5,2014,positive
bbri,3.43,4,2014,positive
bbri,3.20,3,2014,positive
bbri,11.45,2,2014,positive
bbri,14.77,1,2014,positive
bbri,-2.68,12,2013,negative
bbri,-5.65,11,2013,negative
bbri,8.90,10,2013,positive
bbri,9.86,9,2013,positive
bbri,-20.00,8,2013,negative
bbri,6.48,7,2013,positive
bbri,-12.95,6,2013,negative
bbri,-5.29,5,2013,negative
bbri,7.44,4,2013,positive
bbri,-7.43,3,2013,negative
bbri,18.89,2,2013,positive
bbri,14.38,1,2013,positive
bbni,-22.91,6,2015,negative
bbni,7.00,5,2015,positive
bbni,-11.07,4,2015,negative
bbni,5.09,3,2015,positive
bbni,10.00,2,2015,positive
bbni,2.46,1,2015,positive
bbni,1.24,12,2014,positive
bbni,1.26,11,2014,positive
bbni,7.69,10,2014,positive
bbni,3.27,9,2014,positive
bbni,4.90,8,2014,positive
bbni,7.03,7,2014,positive
bbni,-0.21,6,2014,negative
bbni,-0.83,5,2014,negative
bbni,-2.92,4,2014,negative
bbni,9.01,3,2014,positive
bbni,4.36,2,2014,positive
bbni,10.38,1,2014,positive
bbni,-3.66,12,2013,negative
bbni,-14.58,11,2013,negative
bbni,17.79,10,2013,positive
bbni,5.84,9,2013,positive
bbni,-9.94,8,2013,negative
bbni,-0.58,7,2013,negative
bbni,-11.79,6,2013,negative
bbni,-9.72,5,2013,negative
bbni,6.93,4,2013,positive
bbni,9.78,3,2013,positive
bbni,17.20,2,2013,positive
bbni,6.08,1,2013,positive
bbca,2.13,9,2022,positive
bbca,11.56,8,2022,positive
bbca,1.38,7,2022,positive
bbca,-6.45,6,2022,negative
bbca,-4.62,5,2022,negative
bbca,1.88,4,2022,positive
bbca,-0.93,3,2022,negative
bbca,5.57,2,2022,positive
bbca,4.45,1,2022,positive
bbca,0.34,12,2021,positive
bbca,-2.68,11,2021,negative
bbca,6.79,10,2021,positive
bbca,6.87,9,2021,positive
bbca,9.72,8,2021,positive
bbca,-0.91,7,2021,negative
bbca,-5.49,6,2021,negative
bbca,-0.47,5,2021,negative
bbca,3.06,4,2021,positive
bbca,-7.38,3,2021,negative
bbca,-0.74,2,2021,negative
bbca,-0.15,1,2021,negative
bbca,9.11,12,2020,positive
bbca,7.17,11,2020,positive
bbca,6.83,10,2020,positive
bbca,-13.63,9,2020,negative
bbca,0.56,8,2020,positive
bbca,9.57,7,2020,positive
bbca,9.73,6,2020,positive
bbca,0.39,5,2020,positive
bbca,-6.43,4,2020,negative
bbca,-12.16,3,2020,negative
bbca,-2.93,2,2020,negative
bbca,-3.07,1,2020,negative
bbca,6.45,12,2019,positive
bbca,-0.16,11,2019,negative
bbca,3.62,10,2019,positive
bbca,-0.49,9,2019,negative
bbca,-1.45,8,2019,negative
bbca,3.25,7,2019,positive
bbca,3.01,6,2019,positive
bbca,1.22,5,2019,positive
bbca,3.60,4,2019,positive
bbca,0.63,3,2019,positive
bbca,-2.13,2,2019,negative
bbca,8.37,1,2019,positive
bbca,-0.19,12,2018,negative
bbca,10.15,11,2018,positive
bbca,-2.07,10,2018,negative
bbca,-2.62,9,2018,negative
bbca,6.55,8,2018,positive
bbca,8.38,7,2018,positive
bbca,-5.40,6,2018,negative
bbca,2.71,5,2018,positive
bbca,-5.15,4,2018,negative
bbca,0.54,3,2018,positive
bbca,1.98,2,2018,positive
bbca,3.77,1,2018,positive
bbca,7.62,12,2017,positive
bbca,-2.63,11,2017,negative
bbca,2.96,10,2017,positive
bbca,7.12,9,2017,positive
bbca,1.34,8,2017,positive
bbca,3.03,7,2017,positive
bbca,5.83,6,2017,positive
bbca,-3.38,5,2017,negative
bbca,7.25,4,2017,positive
bbca,7.12,3,2017,positive
bbca,0.98,2,2017,positive
bbca,-1.29,1,2017,negative
bbca,8.39,12,2016,positive
bbca,-7.89,11,2016,negative
bbca,-1.11,10,2016,negative
bbca,4.32,9,2016,positive
bbca,4.15,8,2016,positive
bbca,8.44,7,2016,positive
bbca,2.50,6,2016,positive
bbca,-0.38,5,2016,negative
bbca,-1.88,4,2016,negative
bbca,-1.30,3,2016,negative
bbca,2.86,2,2016,positive
bbca,-1.50,1,2016,negative
bbca,7.47,12,2015,positive
bbca,-4.07,11,2015,negative
bbca,5.09,10,2015,positive
bbca,-4.84,9,2015,negative
bbca,-1.53,8,2015,negative
asii,-4.66,9,2022,negative
asii,10.28,8,2022,positive
asii,-4.53,7,2022,negative
asii,-9.86,6,2022,negative
asii,-2.97,5,2022,negative
asii,15.21,4,2022,positive
asii,13.36,3,2022,positive
asii,5.94,2,2022,positive
asii,-3.95,1,2022,negative
asii,-1.30,12,2021,negative
asii,-4.15,11,2021,negative
asii,9.55,10,2021,positive
asii,5.26,9,2021,positive
asii,10.70,8,2021,positive
asii,-4.45,7,2021,negative
asii,-5.90,6,2021,negative
asii,-4.55,5,2021,negative
asii,4.27,4,2021,positive
asii,-2.31,3,2021,negative
asii,-11.48,2,2021,negative
asii,1.24,1,2021,positive
asii,13.68,12,2020,positive
asii,-2.30,11,2020,negative
asii,21.64,10,2020,positive
asii,-12.55,9,2020,negative
asii,-0.97,8,2020,negative
asii,7.29,7,2020,positive
asii,0.63,6,2020,positive
asii,23.90,5,2020,positive
asii,-1.28,4,2020,negative
asii,-29.41,3,2020,negative
asii,-12.99,2,2020,negative
asii,-8.30,1,2020,negative
asii,6.54,12,2019,positive
asii,-6.47,11,2019,negative
asii,5.30,10,2019,positive
asii,-1.12,9,2019,negative
asii,-4.64,8,2019,negative
asii,-6.04,7,2019,negative
asii,0.00,6,2019,positive
asii,-2.30,5,2019,negative
asii,4.10,4,2019,positive
asii,2.45,3,2019,positive
asii,-15.38,2,2019,negative
asii,2.74,1,2019,positive
asii,-3.80,12,2018,negative
asii,8.23,11,2018,positive
asii,7.48,10,2018,positive
asii,1.38,9,2018,positive
asii,1.40,8,2018,positive
asii,8.33,7,2018,positive
asii,-4.35,6,2018,negative
asii,-3.50,5,2018,negative
asii,-2.05,4,2018,negative
asii,-9.60,3,2018,negative
asii,-5.00,2,2018,negative
asii,2.41,1,2018,positive
asii,4.08,12,2017,positive
asii,-0.31,11,2017,negative
asii,1.27,10,2017,positive
asii,0.32,9,2017,positive
asii,-1.25,8,2017,negative
asii,-10.64,7,2017,negative
asii,2.00,6,2017,positive
asii,-2.23,5,2017,negative
asii,3.77,4,2017,positive
asii,5.18,3,2017,positive
asii,3.14,2,2017,positive
asii,-3.93,1,2017,negative
asii,9.60,12,2016,positive
asii,-8.21,11,2016,negative
asii,-0.30,10,2016,negative
asii,1.23,9,2016,positive
asii,5.50,8,2016,positive
asii,4.39,7,2016,positive
asii,12.12,6,2016,positive
asii,-1.86,5,2016,negative
asii,-7.24,4,2016,negative
asii,6.62,3,2016,positive
asii,5.43,2,2016,positive
asii,7.50,1,2016,positive
asii,1.27,12,2015,positive
asii,0.42,11,2015,positive
asii,12.92,10,2015,positive
asii,-11.81,9,2015,negative
asii,-10.90,8,2015,negative
asii,-6.01,7,2015,negative
asii,-3.08,6,2015,negative
asii,6.57,5,2015,positive
asii,-20.12,4,2015,negative
arto,-7.12,9,2022,negative
arto,-20.33,8,2022,negative
arto,15.57,7,2022,positive
arto,-2.40,6,2022,negative
arto,-19.53,5,2022,negative
arto,-20.48,4,2022,negative
arto,-9.43,3,2022,negative
arto,-1.37,2,2022,negative
arto,2.50,1,2022,positive
arto,1.11,12,2021,positive
arto,2.10,11,2021,positive
arto,2.65,10,2021,positive
arto,-0.49,9,2021,negative
arto,-15.46,8,2021,negative
arto,31.74,7,2021,positive
arto,12.14,6,2021,positive
arto,19.70,5,2021,positive
arto,4.37,4,2021,positive
arto,17.27,3,2021,positive
arto,49.24,2,2021,positive
arto,55.83,1,2021,positive
arto,48.77,12,2020,positive
arto,1.40,11,2020,positive
arto,0.38,10,2020,positive
arto,7.98,9,2020,positive
arto,-6.07,8,2020,negative
arto,58.17,7,2020,positive
arto,102.20,6,2020,positive
arto,0.55,5,2020,positive
arto,18.36,4,2020,positive
arto,52.88,3,2020,positive
arto,-10.94,2,2020,negative
arto,15.76,1,2020,positive
arto,63.29,12,2019,positive
arto,-27.74,11,2019,negative
arto,142.96,10,2019,positive
arto,29.81,9,2019,positive
arto,395.24,8,2019,positive
arto,0.00,7,2019,positive
arto,10.53,6,2019,positive
arto,-5.00,5,2019,negative
arto,5.26,4,2019,positive
arto,-5.00,3,2019,negative
arto,-4.76,2,2019,negative
arto,-8.70,1,2019,negative
arto,9.52,12,2018,positive
arto,0.00,11,2018,positive
arto,5.00,10,2018,positive
arto,-4.76,9,2018,negative
arto,10.53,8,2018,positive
arto,-5.00,7,2018,negative
arto,-4.76,6,2018,negative
arto,5.00,5,2018,positive
arto,-16.67,4,2018,negative
arto,0.00,3,2018,positive
arto,-4.00,2,2018,negative
arto,19.05,1,2018,positive
arto,0.00,12,2017,positive
arto,10.53,11,2017,positive
arto,-5.00,10,2017,negative
arto,-4.76,9,2017,negative
arto,-8.70,8,2017,negative
arto,-32.35,7,2017,negative
arto,61.90,6,2017,positive
arto,0.00,5,2017,positive
arto,0.00,4,2017,positive
arto,-100.00,3,2017,negative
arto,-13.64,2,2017,negative
arto,10.00,1,2017,positive
arto,5.26,12,2016,positive
arto,0.00,11,2016,positive
arto,0.00,10,2016,positive
arto,0.00,9,2016,positive
arto,0.00,8,2016,positive
arto,-5.00,7,2016,negative
arto,11.11,6,2016,positive
arto,5.88,5,2016,positive
arto,0.00,4,2016,positive
arto,21.43,3,2016,positive
arto,0.00,2,2016,positive
arto,0.00,1,2016,positive
antm,-2.01,9,2022,negative
antm,1.79,8,2022,positive
antm,8.61,7,2022,positive
antm,-28.29,6,2022,negative
antm,-3.46,5,2022,negative
antm,6.56,4,2022,positive
antm,9.91,3,2022,positive
antm,25.42,2,2022,positive
antm,-21.33,1,2022,negative
antm,-2.17,12,2021,negative
antm,-1.71,11,2021,negative
antm,2.18,10,2021,positive
antm,-4.18,9,2021,negative
antm,-5.16,8,2021,negative
antm,9.57,7,2021,positive
antm,-6.12,6,2021,negative
antm,-1.61,5,2021,negative
antm,10.67,4,2021,positive
antm,-20.77,3,2021,negative
antm,27.93,2,2021,positive
antm,14.73,1,2021,positive
antm,69.00,12,2020,positive
antm,8.53,11,2020,positive
antm,49.65,10,2020,positive
antm,-14.02,9,2020,negative
antm,12.33,8,2020,positive
antm,20.66,7,2020,positive
antm,13.08,6,2020,positive
antm,4.90,5,2020,positive
antm,13.33,4,2020,positive
antm,-21.74,3,2020,negative
antm,-20.14,2,2020,negative
antm,-14.29,1,2020,negative
antm,12.00,12,2019,positive
antm,-15.73,11,2019,negative
antm,-8.72,10,2019,negative
antm,-8.88,9,2019,negative
antm,14.44,8,2019,positive
antm,10.65,7,2019,positive
antm,16.55,6,2019,positive
antm,-16.18,5,2019,negative
antm,-2.26,4,2019,negative
antm,-12.81,3,2019,negative
antm,5.18,2,2019,positive
antm,26.14,1,2019,positive
antm,24.39,12,2018,positive
antm,-9.56,11,2018,negative
antm,-19.53,10,2018,negative
antm,-2.87,9,2018,negative
antm,-4.92,8,2018,negative
antm,2.81,7,2018,positive
antm,2.89,6,2018,positive
antm,2.37,5,2018,positive
antm,9.03,4,2018,positive
antm,-18.85,3,2018,negative
antm,4.37,2,2018,positive
antm,46.40,1,2018,positive
antm,-6.02,12,2017,negative
antm,3.10,11,2017,positive
antm,0.78,10,2017,positive
antm,-13.51,9,2017,negative
antm,7.25,8,2017,positive
antm,-0.72,7,2017,negative
antm,-10.32,6,2017,negative
antm,11.51,5,2017,positive
antm,-4.79,4,2017,negative
antm,-2.01,3,2017,negative
antm,-6.87,2,2017,negative
antm,-10.61,1,2017,negative
antm,-7.73,12,2016,negative
antm,8.38,11,2016,positive
antm,9.15,10,2016,positive
antm,13.89,9,2016,positive
antm,-9.43,8,2016,negative
antm,9.66,7,2016,positive
antm,11.54,6,2016,positive
antm,-14.47,5,2016,negative
antm,63.79,4,2016,positive
antm,27.47,3,2016,positive
antm,10.64,2,2016,positive
antm,4.78,1,2016,positive
antm,-0.32,12,2015,negative
antm,-16.67,11,2015,negative
antm,-7.35,10,2015,negative
antm,-2.86,9,2015,negative
antm,5.26,8,2015,positive
antm,-30.12,7,2015,negative
antm,-10.50,6,2015,negative
bbca,-2.96,7,2015,negative
bbca,-4.42,6,2015,negative
bbca,4.82,5,2015,positive
bbca,-9.11,4,2015,negative
bbca,5.14,3,2015,positive
bbca,5.42,2,2015,positive
bbca,1.90,1,2015,positive
bbca,0.19,12,2014,positive
bbca,0.38,11,2014,positive
bbca,-0.19,10,2014,negative
bbca,16.74,9,2014,positive
bbca,-3.45,8,2014,negative
bbca,5.45,7,2014,positive
bbca,2.09,6,2014,positive
bbca,-2.05,5,2014,negative
bbca,3.77,4,2014,positive
bbca,3.67,3,2014,positive
bbca,3.02,2,2014,positive
bbca,3.39,1,2014,positive
bbca,-0.52,12,2013,negative
bbca,-7.66,11,2013,negative
bbca,4.50,10,2013,positive
bbca,10.50,9,2013,positive
bbca,-12.98,8,2013,negative
bbca,4.00,7,2013,positive
bbca,-3.38,6,2013,negative
bbca,-3.72,5,2013,negative
bbca,-5.70,4,2013,negative
bbca,3.64,3,2013,positive
bbca,13.99,2,2013,positive
bbca,6.04,1,2013,positive
asii,9.24,3,2015,positive
asii,0.00,2,2015,positive
asii,5.72,1,2015,positive
asii,4.21,12,2014,positive
asii,5.17,11,2014,positive
asii,-3.90,10,2014,negative
asii,-6.93,9,2014,negative
asii,-1.94,8,2014,negative
asii,6.19,7,2014,positive
asii,2.83,6,2014,positive
asii,-4.71,5,2014,negative
asii,0.68,4,2014,positive
asii,6.12,3,2014,positive
asii,8.17,2,2014,positive
asii,-5.51,1,2014,negative
asii,8.80,12,2013,positive
asii,-6.02,11,2013,negative
asii,3.10,10,2013,positive
asii,6.61,9,2013,positive
asii,-6.92,8,2013,negative
asii,-7.14,7,2013,negative
asii,-0.71,6,2013,negative
asii,-4.08,5,2013,negative
asii,-6.96,4,2013,negative
asii,-0.63,3,2013,negative
asii,8.16,2,2013,positive
asii,-3.29,1,2013,negative
antm,-4.49,5,2015,negative
antm,-8.12,4,2015,negative
antm,-13.86,3,2015,negative
antm,-5.70,2,2015,negative
antm,0.00,1,2015,positive
antm,8.75,12,2014,positive
antm,0.98,11,2014,positive
antm,-12.55,10,2014,negative
antm,-7.17,9,2014,negative
antm,-5.90,8,2014,negative
antm,16.48,7,2014,positive
antm,-9.13,6,2014,negative
antm,2.13,5,2014,positive
antm,3.57,4,2014,positive
antm,9.04,3,2014,positive
antm,1.04,2,2014,positive
antm,-5.57,1,2014,negative
antm,-13.42,12,2013,negative
antm,-21.28,11,2013,negative
antm,12.66,10,2013,positive
antm,6.80,9,2013,positive
antm,14.68,8,2013,positive
antm,15.95,7,2013,positive
antm,-21.86,6,2013,negative
antm,-7.25,5,2013,negative
antm,0.70,4,2013,positive
antm,6.18,3,2013,positive
antm,-5.08,2,2013,negative
antm,6.23,1,2013,positive
adro,13.56,9,2022,positive
adro,8.92,8,2022,positive
adro,13.64,7,2022,positive
adro,-12.54,6,2022,negative
adro,-2.10,5,2022,negative
adro,24.16,4,2022,positive
adro,9.80,3,2022,positive
adro,9.38,2,2022,positive
adro,-0.44,1,2022,negative
adro,32.35,12,2021,positive
adro,1.19,11,2021,positive
adro,-4.55,10,2021,negative
adro,39.68,9,2021,positive
adro,-5.62,8,2021,negative
adro,10.79,7,2021,positive
adro,1.26,6,2021,positive
adro,-4.42,5,2021,negative
adro,5.96,4,2021,positive
adro,-0.42,3,2021,negative
adro,-1.67,2,2021,negative
adro,-16.08,1,2021,negative
adro,2.88,12,2020,positive
adro,23.56,11,2020,positive
adro,-0.88,10,2020,negative
adro,4.61,9,2020,positive
adro,0.00,8,2020,positive
adro,9.05,7,2020,positive
adro,-9.55,6,2020,negative
adro,19.57,5,2020,positive
adro,-7.07,4,2020,negative
adro,-14.29,3,2020,negative
adro,-5.71,2,2020,negative
adro,-21.22,1,2020,negative
adro,26.42,12,2019,positive
adro,-6.11,11,2019,negative
adro,1.55,10,2019,positive
adro,14.67,9,2019,positive
adro,-11.42,8,2019,negative
adro,-6.62,7,2019,negative
adro,5.02,6,2019,positive
adro,-0.77,5,2019,negative
adro,-2.97,4,2019,negative
adro,2.67,3,2019,positive
adro,-5.76,2,2019,negative
adro,14.40,1,2019,positive
adro,-5.45,12,2018,negative
adro,-22.12,11,2018,negative
adro,-10.08,10,2018,negative
adro,-1.61,9,2018,negative
adro,-2.10,8,2018,negative
adro,6.42,7,2018,positive
adro,-5.04,6,2018,negative
adro,2.72,5,2018,positive
adro,-13.85,4,2018,negative
adro,-9.36,3,2018,negative
adro,-4.08,2,2018,negative
adro,31.72,1,2018,positive
adro,9.41,12,2017,positive
adro,-6.85,11,2017,negative
adro,0.00,10,2017,positive
adro,0.00,9,2017,positive
adro,2.24,8,2017,positive
adro,12.97,7,2017,positive
adro,3.95,6,2017,positive
adro,-14.37,5,2017,negative
adro,1.43,4,2017,positive
adro,3.24,3,2017,positive
adro,0.00,2,2017,positive
adro,0.00,1,2017,positive
adro,10.78,12,2016,positive
adro,-3.47,11,2016,negative
adro,31.54,10,2016,positive
adro,4.78,9,2016,positive
adro,10.58,8,2016,positive
adro,22.35,7,2016,positive
adro,19.72,6,2016,positive
adro,-2.74,5,2016,negative
adro,13.18,4,2016,positive
adro,6.61,3,2016,positive
adro,15.24,2,2016,positive
adro,1.94,1,2016,positive
adro,-6.36,12,2015,negative
adro,-7.56,11,2015,negative
adro,11.21,10,2015,positive
adro,-10.08,9,2015,negative
adro,0.85,8,2015,positive
adro,-22.37,7,2015,negative
adro,-11.63,6,2015,negative
adro,-1.71,5,2015,negative
adro,-7.89,4,2015,negative
adro,-1.04,3,2015,negative
adro,-4.00,2,2015,negative
adro,-3.85,1,2015,negative
adro,-3.70,12,2014,negative
adro,-4.85,11,2014,negative
adro,-3.40,10,2014,negative
adro,-10.65,9,2014,negative
adro,10.97,8,2014,positive
adro,0.85,7,2014,positive
adro,-4.08,6,2014,negative
adro,3.38,5,2014,positive
adro,20.92,4,2014,positive
adro,-1.51,3,2014,negative
adro,4.74,2,2014,positive
adro,-12.84,1,2014,negative
adro,-3.54,12,2013,negative
adro,10.78,11,2013,positive
adro,13.33,10,2013,positive
adro,-3.23,9,2013,negative
adro,32.86,8,2013,positive
adro,-18.60,7,2013,negative
adro,-7.53,6,2013,negative
adro,-24.39,5,2013,negative
adro,-6.11,4,2013,negative
adro,-16.56,3,2013,negative
adro,-4.85,2,2013,negative
adro,3.77,1,2013,positive
